longitude,latitude, traffic 
127.90468,36.23436,"  1,455 "
128.01393,36.00418,  616 
127.89486,36.33015,  954 
128.41151,36.76501,  695 
128.44333,36.74586,"  1,786 "
128.59662,35.67404,"  2,910 "
128.7505,35.5799,"  1,204 "
128.02718,36.13048,"  6,484 "
128.01506,35.95041,  291 
127.95683,36.04266,  109 
128.14628,35.88158,  613 
128.02515,35.97913,"  1,823 "
129.32428,35.70925,"  19,501 "
129.14577,35.81081,"  1,399 "
129.21353,35.74362,"  1,084 "
128.37742,35.7528,"  11,938 "
128.28465,35.91337,"  6,259 "
128.28484,35.92871,"  10,406 "
128.26933,36.05923,"  4,164 "
128.40029,36.11097,"  42,056 "
128.51209,36.10064,"  15,746 "
127.93968,36.17532,"  1,559 "
128.28643,35.55428,  940 
128.2527,35.62048,  750 
128.31272,35.46447,  679 
129.07504,36.36685,"  2,322 "
129.02081,36.29094,  552 
128.95307,36.27439,"  1,371 "
128.82877,35.95601,"  6,972 "
128.89578,35.87634,"  3,448 "
129.105,35.93977,  852 
128.8758,35.92706,"  7,049 "
128.8205,35.9946,"  8,463 "
128.86938,35.93598,"  8,255 "
128.11783,36.08536,"  3,363 "
129.04635,37.06018,"  2,966 "
129.10027,36.55622,"  2,195 "
129.0834,36.5978,"  1,262 "
129.18396,36.4963,  348 
128.42768,36.38793,"  2,458 "
128.71092,36.35042,"  2,563 "
128.87961,36.27079,  721 
128.26765,36.3416,  606 
128.12668,36.33416,  891 
128.67657,36.36186,"  1,288 "
128.44714,36.40221,"  1,432 "
128.18688,36.10685,"  10,743 "
128.14596,36.13817,"  2,746 "
128.20707,36.24936,  695 
128.18289,36.10147,"  1,653 "
128.2251,35.91509,"  1,677 "
128.70577,36.36117,"  3,902 "
128.88101,36.45727,"  1,332 "
128.90966,36.45974,"  1,457 "
129.04674,36.4344,"  3,137 "
129.08208,36.39071,"  5,245 "
129.29146,36.41902,  774 
129.36116,36.35987,  876 
128.7243,36.74424,"  2,775 "
128.75141,36.82171,"  2,545 "
128.7364,36.89906,"  5,099 "
128.25936,36.16448,"  4,049 "
128.31879,36.21398,"  3,916 "
128.17247,36.39467,"  4,160 "
128.17307,36.42957,"  6,558 "
128.35565,36.53043,"  1,631 "
128.25415,36.26084,"  2,089 "
128.41901,36.53126,  618 
128.54464,36.57322,"  2,600 "
128.47745,36.54641,"  1,862 "
129.18247,36.51405,  286 
129.20658,36.75868,  664 
129.20775,36.76884,  564 
129.21941,36.94494,  367 
129.35347,37.09712,"  3,918 "
128.77816,36.90176,"  3,873 "
128.88446,36.86236,"  2,472 "
128.9432,36.83412,  996 
128.95581,36.77894,  393 
129.32562,36.55096,  864 
129.11547,36.70737,"  1,633 "
129.13483,36.65937,"  3,056 "
129.38875,36.5424,"  3,499 "
128.91396,35.73348,  701 
128.83223,35.93527,"  16,690 "
128.80179,36.02201,"  4,955 "
128.78066,36.04418,"  2,480 "
128.86999,35.67247,  988 
128.89385,35.68355,"  2,545 "
128.81131,35.8158,"  33,554 "
128.76567,35.85041,"  39,072 "
129.39875,36.96419,"  2,609 "
129.38872,37.00232,"  2,103 "
129.10573,36.66164,"  1,486 "
128.93715,36.69643,  235 
129.11848,36.64679,"  1,214 "
129.01189,35.90415,"  3,363 "
129.05113,35.75382,"  1,305 "
129.16822,36.13062,"  1,646 "
128.98596,36.02136,"  3,119 "
128.96206,35.77661,  475 
128.05766,36.65468,"  1,276 "
128.35467,36.44781,  991 
128.37919,36.51651,  424 
128.3909,35.9028,"  2,317 "
128.38014,35.97565,"  3,886 "
128.49092,36.15641,"  1,394 "
128.4972,35.95241,"  3,025 "
128.35662,36.44959,  860 
128.23379,36.57785,"  2,037 "
128.23924,36.61991,"  4,768 "
128.26328,36.67723,"  2,220 "
128.66103,36.55042,  772 
128.37814,36.6133,  748 
128.46184,36.57644,"  3,928 "
128.23831,36.57842,"  2,404 "
128.33833,36.60665,  664 
128.71418,36.61586,"  1,117 "
129.19188,35.87472,"  28,136 "
129.46318,36.00387,"  2,130 "
129.5446,35.98204,"  13,667 "
129.11,35.95846,"  1,575 "
129.34264,36.20171,"  2,469 "
128.81067,35.72282,  515 
128.75901,35.76268,  862 
128.86184,35.87462,"  6,662 "
128.92098,35.89911,"  2,086 "
128.60152,36.30301,"  2,173 "
128.58733,36.30636,"  1,901 "
128.58007,36.37719,"  1,747 "
128.44451,36.70472,"  3,709 "
128.35599,36.91715,"  3,600 "
128.70099,36.68508,"  1,266 "
128.59964,36.71676,  378 
128.30588,36.7187,  430 
128.41366,36.68638,"  2,343 "
128.4709,36.65652,"  7,907 "
128.72291,36.70264,"  1,508 "
128.83506,36.74266,  602 
129.51637,35.87791,"  2,562 "
129.44968,35.76915,"  8,271 "
128.6491,36.47888,"  17,427 "
128.53104,36.58882,"  22,553 "
128.50871,36.55226,"  1,606 "
128.67952,36.28074,"  1,064 "
128.93252,36.37113,  351 
128.50019,36.74924,"  1,380 "
128.52743,36.85212,"  12,850 "
128.66293,36.9815,  900 
129.12282,36.31525,  726 
129.369,36.28778,"  1,557 "
129.26188,36.32998,  459 
128.77268,36.61824,"  2,001 "
128.88896,36.66687,"  1,290 "
128.90913,36.67779,  843 
128.99159,36.86591,  477 
128.96139,36.78784,  750 
128.6418,36.83976,"  6,217 "
128.93821,36.56784,"  1,658 "
128.8081,36.6992,  526 
128.74518,36.81189,  691 
128.48892,37.0809,  255 
128.89419,36.68145,  358 
129.39406,35.79404,"  1,387 "
128.19116,36.18745,  647 
128.0941,36.26506,  521 
128.08881,36.35729,"  1,542 "
128.10677,36.47844,"  2,116 "
127.90451,36.58475,  605 
128.12248,34.92905,"  1,680 "
128.0922,35.05092,"  2,328 "
128.06447,35.05562,"  5,775 "
128.02367,35.07968,"  1,525 "
127.93245,35.19786,  738 
127.93801,35.27039,"  1,064 "
127.91909,35.28246,  877 
127.87726,35.40763,"  2,053 "
127.7593,35.46627,"  1,985 "
127.71333,35.5292,"  4,841 "
127.65296,35.53289,  466 
128.14171,34.99518,"  1,238 "
127.90675,35.02479,"  5,182 "
127.90779,35.03723,"  1,178 "
127.96693,35.05913,"  2,472 "
128.36634,35.05877,"  2,516 "
128.37255,35.05523,"  1,404 "
128.44058,35.07179,"  1,414 "
128.48962,35.11084,"  5,805 "
128.06191,35.1017,"  6,224 "
127.90051,35.02549,"  3,010 "
127.81012,35.1211,"  1,521 "
127.6837,35.14567,"  1,866 "
128.05406,34.96798,"  2,690 "
127.93084,35.02658,"  2,171 "
127.89336,35.10835,  546 
128.27954,35.19942,"  1,979 "
127.93995,35.05583,"  2,738 "
127.89203,35.12182,"  2,393 "
127.97587,34.98716,"  2,219 "
128.04089,35.21988,"  2,365 "
128.00097,35.33627,"  5,472 "
128.00165,35.38447,"  2,235 "
128.33681,35.05536,"  2,577 "
128.20798,35.1469,"  1,392 "
128.16939,35.26148,"  3,891 "
128.14656,35.25529,"  1,366 "
128.07174,35.24451,  874 
128.22262,35.19078,"  3,423 "
128.64617,35.42669,"  8,140 "
128.69201,35.4084,"  7,707 "
128.42698,35.441,  817 
128.31873,34.98449,"  4,479 "
128.19579,35.09085,"  1,380 "
128.18734,35.09443,"  4,099 "
128.16261,35.16813,"  12,406 "
128.13134,35.21287,"  30,080 "
128.40359,34.98501,"  3,642 "
128.33874,34.96962,"  10,043 "
128.31533,34.9613,"  3,666 "
128.34361,34.98277,"  3,201 "
128.39599,35.01723,"  2,496 "
128.45683,35.0451,"  2,437 "
128.33239,35.37811,"  2,945 "
128.32497,35.37968,"  1,078 "
128.17446,35.51623,"  1,060 "
128.25872,35.47385,  671 
128.12436,35.21753,"  6,957 "
128.19467,35.34148,"  2,568 "
128.20255,35.33501,"  2,693 "
127.82397,35.19968,  332 
127.84921,35.19445,  805 
127.93028,35.19813,"  1,805 "
128.14542,34.99045,"  2,930 "
128.18706,34.99432,"  4,308 "
128.23668,34.99031,"  1,385 "
128.78854,35.56494,"  1,424 "
128.47807,34.88296,"  6,314 "
128.58508,34.85464,"  7,671 "
128.60311,34.76729,"  1,344 "
128.6284,34.80932,"  2,325 "
128.6407,34.77596,"  1,779 "
128.61314,34.72989,"  1,289 "
128.63828,34.86817,"  32,598 "
128.72143,35.19215,"  72,493 "
128.85019,35.20157,"  29,064 "
128.86643,35.22111,"  22,797 "
128.47191,35.11789,"  4,117 "
128.43513,35.20798,"  1,182 "
128.45896,35.26894,"  1,403 "
128.44921,35.31029,"  6,051 "
128.43695,35.34856,"  1,995 "
128.4793,35.39763,"  4,714 "
128.37324,34.89936,"  2,504 "
128.86586,35.40747,"  2,900 "
128.89883,35.37221,  773 
128.92152,35.3644,"  1,486 "
129.01403,35.33631,"  25,316 "
128.55552,35.38304,"  3,051 "
128.72659,35.37265,  857 
127.62434,35.19182,"  2,285 "
127.69767,35.48107,  877 
127.66045,35.39448,"  1,647 "
127.8761,34.77271,"  1,226 "
127.91457,34.9247,"  1,346 "
127.96041,34.80026,"  7,444 "
127.83656,34.80965,"  1,798 "
127.99739,34.83704,  982 
127.92937,34.77916,"  1,726 "
127.8677,35.46457,"  2,122 "
128.15511,35.5554,"  1,332 "
127.99332,35.53285,  939 
129.0608,35.42459,"  5,451 "
129.06479,35.39034,"  1,172 "
129.18828,35.4274,"  14,126 "
128.37679,35.13059,"  1,508 "
128.32203,35.36785,  126 
128.33779,35.29555,"  5,714 "
128.34939,35.25645,"  2,554 "
128.34311,35.27326,"  3,753 "
127.79159,35.46668,"  1,098 "
127.8394,35.50368,"  1,645 "
127.92269,35.57156,"  1,121 "
128.06044,35.63495,  214 
128.22399,35.58132,  902 
128.46262,35.60049,"  3,350 "
127.80853,35.50985,"  1,075 "
128.26457,35.61896,  482 
128.47497,35.61964,"  2,279 "
128.12297,35.72486,"  1,519 "
128.2386,35.70188,"  1,479 "
128.26817,35.14558,  304 
128.26925,35.23098,"  3,419 "
128.2541,35.31285,"  3,578 "
128.24678,35.33113,"  2,430 "
128.21872,35.21879,  714 
128.26962,35.26827,  927 
128.51996,35.34962,"  3,109 "
128.49409,35.31074,"  11,996 "
128.34609,35.43068,"  1,899 "
128.31408,35.43241,  645 
128.15415,35.43856,  828 
128.14079,35.43966,  740 
128.76373,35.28967,"  24,231 "
128.75353,35.26697,"  18,011 "
128.84812,35.2334,"  29,755 "
128.76995,35.22698,"  25,507 "
128.81574,35.22301,"  20,742 "
129.05826,35.32435,"  34,079 "
129.03512,35.35759,"  27,414 "
129.02531,35.37959,"  14,114 "
128.92903,35.40016,"  1,006 "
128.87615,35.51498,"  2,641 "
128.51475,35.48475,"  1,668 "
128.46765,35.55531,"  2,917 "
128.50209,35.52123,"  1,657 "
128.65979,35.48019,"  4,753 "
128.74323,35.49127,"  12,590 "
127.73713,35.50893,"  3,077 "
127.76713,35.52567,"  8,920 "
127.79455,35.52031,"  1,334 "
127.82708,35.54923,"  1,260 "
127.91124,35.67604,"  6,712 "
127.93105,35.70138,"  3,909 "
128.16747,35.68244,"  3,323 "
128.13859,35.75862,"  2,383 "
128.03471,35.70441,"  1,165 "
128.05018,35.44058,"  2,169 "
127.99423,35.53263,  745 
128.01389,35.38743,"  3,228 "
127.93778,35.65148,"  2,503 "
127.91202,35.74917,"  2,669 "
127.83118,35.929,  887 
127.86214,35.96561,  692 
128.00289,35.7156,"  2,481 "
126.83752,33.5261,"  2,194 "
126.77246,33.46603,"  4,260 "
126.74435,33.43888,"  10,245 "
126.731,33.43478,"  4,748 "
126.66773,33.43032,"  3,910 "
126.3583,33.33145,"  3,983 "
126.55509,33.29173,"  7,170 "
126.26792,33.40669,"  6,537 "
126.29679,33.35708,"  5,505 "
126.35366,33.28469,"  27,554 "
126.55486,33.43974,"  3,456 "
126.47855,33.41562,"  2,993 "
126.37645,33.38876,"  2,846 "
126.87896,33.44004,"  8,540 "
126.91176,33.44707,"  6,927 "
126.24552,33.27054,"  2,104 "
126.26376,33.39096,"  3,757 "
126.24691,33.31729,"  2,059 "
126.35576,33.43532,"  2,656 "
127.64017,37.79674,"  9,332 "
127.67028,37.84974,"  3,628 "
127.73027,37.96103,"  1,125 "
127.98276,38.10239,"  3,471 "
128.12817,37.81107,  867 
128.15557,37.74838,  842 
128.3576,37.5636,"  2,839 "
127.89377,37.37757,"  30,704 "
128.84833,37.5215,  484 
128.1928,37.2634,"  1,496 "
128.2015,37.4911,"  2,338 "
128.98349,37.25559,"  1,062 "
126.77759,35.70507,"  1,635 "
126.78285,35.72522,  844 
127.56167,34.67012,  422 
126.33561,33.44559,"  1,620 "
126.37581,33.40508,"  1,982 "
126.76847,33.44697,"  6,119 "
127.0396,36.40479,"  2,744 "
126.84556,36.11282,  779 
126.83017,36.17951,"  1,076 "
126.84682,36.30166,"  2,303 "
126.8621,36.35643,  296 
126.86838,36.10759,"  1,414 "
127.11933,34.54403,"  2,031 "
127.06882,35.05931,  774 
127.05051,35.23397,  672 
127.02916,35.33097,  996 
126.98017,35.37286,"  1,639 "
127.71422,35.17469,"  1,303 "
127.77555,35.26964,"  3,625 "
127.78715,35.25086,"  4,167 "
128.06119,35.10181,"  2,951 "
127.98891,35.16112,"  2,090 "
127.95549,35.27605,"  1,075 "
127.99189,35.28009,"  2,856 "
127.97222,35.27841,"  3,547 "
128.9655,35.45396,  581 
128.92842,35.49775,"  1,583 "
126.80355,37.73408,"  26,085 "
126.79433,37.75061,"  32,464 "
126.75982,37.78751,"  9,148 "
126.84956,37.69419,"  25,967 "
127.09075,37.2319,"  62,438 "
126.58538,33.26923,"  17,998 "
126.59967,33.32162,"  11,497 "
126.55131,33.45516,"  23,620 "
126.54347,33.48242,"  33,611 "
126.58968,33.52172,"  12,924 "
126.59904,33.52075,"  34,145 "
126.64269,33.52765,"  17,817 "
126.84027,33.52858,"  8,738 "
126.91267,33.44604,"  7,042 "
126.81258,33.30943,"  7,620 "
126.71893,33.28321,"  10,624 "
126.51845,33.24765,"  18,739 "
126.3731,33.26509,"  13,607 "
126.28068,33.24901,"  13,733 "
126.18469,33.30923,"  2,870 "
126.21553,33.37469,"  7,469 "
126.30129,33.44455,"  17,657 "
126.38064,33.47574,"  29,879 "
126.44402,33.49337,"  40,585 "
126.56842,33.25462,"  29,692 "
126.43967,33.45192,"  48,347 "
126.37042,33.37858,"  44,805 "
126.35232,33.32515,"  36,296 "
126.28453,33.25469,"  7,939 "
126.54147,33.47749,"  16,056 "
126.46493,33.47467,"  47,899 "
126.43691,33.46387,"  8,502 "
126.34165,33.45167,"  6,374 "
126.30415,33.418,"  8,273 "
126.28474,33.37397,"  3,286 "
126.24688,33.27188,"  2,634 "
126.28623,33.28099,"  4,611 "
126.33106,33.28639,"  5,640 "
126.32215,33.28902,"  7,053 "
126.35885,33.28058,"  4,897 "
126.42658,33.26233,"  20,801 "
126.5253,33.26132,"  18,577 "
126.59734,33.27309,"  10,432 "
126.75067,33.32086,"  1,877 "
126.79871,33.3898,"  1,142 "
126.7789,33.47168,"  3,861 "
126.6836,33.49342,"  2,522 "
126.64794,33.5003,"  5,840 "
126.60125,33.49095,"  4,711 "
126.55191,33.47823,"  12,170 "
126.43922,33.25894,"  4,000 "
126.45776,33.28887,"  3,935 "
126.45748,33.31195,"  1,316 "
126.49194,33.42535,"  3,126 "
126.69664,37.69376,"  29,439 "
126.75781,37.70693,"  41,099 "
127.33445,36.59847,"  29,022 "
127.37696,36.66298,"  20,944 "
127.36543,36.68629,"  7,354 "
126.72624,36.65456,"  9,169 "
126.88527,36.21275,"  1,126 "
126.94731,36.22763,  231 
126.78177,36.56668,"  3,067 "
127.04137,36.75033,"  6,744 "
126.62881,34.93503,"  1,319 "
129.45338,35.68832,"  3,142 "
129.42198,35.96325,"  9,870 "
127.89949,35.26198,"  2,044 "
128.70755,35.37478,"  2,811 "
126.79735,34.33675,"  3,364 "
127.48489,34.44918,"  2,741 "
126.96142,35.33651,"  4,802 "
126.77715,35.44102,"  1,829 "
126.80195,35.43259,"  7,018 "
126.72031,35.43011,"  4,242 "
126.52364,35.47845,"  2,280 "
126.64663,35.44006,"  18,749 "
126.55783,35.42765,"  3,608 "
127.34019,34.54395,"  5,856 "
127.62142,34.72761,"  6,949 "
127.63307,34.79232,"  9,122 "
127.6171,34.67917,"  4,725 "
127.19891,36.87504,"  28,164 "
127.23415,36.92045,"  15,637 "
127.25925,36.97609,"  9,639 "
127.23913,36.99734,"  29,611 "
127.23346,37.03071,"  14,211 "
127.13063,37.10889,"  27,448 "
127.10503,37.26375,"  66,220 "
127.10166,37.34829,"  57,041 "
127.09966,37.40932,"  63,902 "
127.10852,37.31955,"  48,971 "
127.10223,37.42578,"  41,164 "
128.67656,35.65663,"  5,325 "
128.68755,35.69812,"  14,635 "
128.68523,35.28211,"  12,219 "
128.64989,35.42761,"  3,044 "
128.65094,35.51292,"  2,709 "
128.64714,35.42266,"  2,995 "
128.50725,35.26142,"  25,374 "
128.47194,35.26787,"  19,784 "
128.43014,35.27696,"  17,757 "
128.34371,35.26128,"  3,865 "
128.32864,35.22163,  536 
127.50235,36.51565,"  9,884 "
128.30845,35.13538,"  1,773 "
128.23964,35.10913,"  1,366 "
128.19498,35.09151,"  2,422 "
128.09525,35.08898,"  14,244 "
127.50812,36.56212,"  14,475 "
127.54388,36.56365,"  11,923 "
127.6495,36.63106,"  16,941 "
127.72118,36.66433,"  3,888 "
127.74125,36.92362,"  3,525 "
127.7013,36.94488,"  2,472 "
127.67654,37.00178,"  1,866 "
127.75831,36.67524,"  2,311 "
127.91766,36.56346,"  2,088 "
128.16417,36.57576,"  5,286 "
128.00775,36.59233,"  3,327 "
127.78595,36.68289,"  1,165 "
126.97774,37.73074,"  11,322 "
126.98778,37.82124,"  9,790 "
126.99512,37.87236,"  7,692 "
126.96533,37.76563,"  9,122 "
126.52771,36.54259,"  1,011 "
126.61511,36.50493,"  11,907 "
127.33367,36.53541,"  47,246 "
127.42357,36.53242,"  24,877 "
127.26511,37.26209,"  5,613 "
127.35197,37.35022,"  22,853 "
127.32653,37.29228,"  16,261 "
126.50554,34.85357,"  13,105 "
126.56414,34.92918,"  11,369 "
126.88554,35.4133,"  7,424 "
126.91818,35.44773,  785 
127.00599,35.59967,"  14,483 "
127.06527,35.63375,"  3,450 "
127.24071,35.65645,"  2,629 "
127.35326,35.83382,"  4,892 "
127.56506,35.83531,"  1,388 "
127.90402,36.14671,"  1,549 "
127.92584,36.17963,"  1,731 "
127.93177,36.19788,"  2,659 "
127.91705,36.22398,"  2,124 "
127.90828,36.2339,"  2,237 "
127.95582,36.29639,"  2,144 "
127.94617,36.44182,"  2,595 "
127.97899,36.46166,"  1,562 "
127.86295,36.6715,"  1,655 "
127.86151,36.67371,"  1,580 "
127.78553,36.78737,"  3,347 "
127.74203,37.00182,"  1,326 "
127.75411,37.04661,  761 
127.753,37.11045,"  1,956 "
127.79773,37.27389,"  6,009 "
127.76605,36.02052,  898 
126.98707,35.59096,"  3,122 "
127.64895,35.86791,"  1,441 "
127.10926,35.65701,"  2,148 "
127.96221,36.30404,"  4,073 "
127.35058,35.72662,"  1,724 "
127.36486,35.77139,"  3,376 "
126.5914,37.7324,"  4,741 "
126.72186,37.72825,"  45,253 "
127.75573,35.91622,"  2,668 "
127.71196,36.88122,  611 
127.74632,36.93481,"  9,019 "
126.79552,37.74818,"  48,687 "
126.80569,37.758,"  66,271 "
126.83881,37.79138,"  41,508 "
127.0264,37.86134,"  15,170 "
127.09685,37.83998,"  18,053 "
127.14796,37.83927,"  10,260 "
127.20811,37.89092,"  7,227 "
127.21066,37.88905,"  9,092 "
128.40983,38.21943,"  4,602 "
126.83923,37.77754,"  52,905 "
126.95466,37.85334,"  23,309 "
126.98302,37.86779,"  24,038 "
127.4732,38.22731,  981 
127.00588,37.87116,"  26,242 "
127.25164,36.90918,"  5,250 "
127.2723,36.82743,"  3,885 "
127.25913,36.95617,"  4,243 "
127.26031,37.06867,"  27,236 "
127.31209,37.16592,"  5,261 "
127.24468,37.20258,"  9,125 "
127.10097,37.38187,"  58,330 "
127.06179,37.39095,"  76,434 "
127.1635,37.35768,"  58,855 "
127.19772,37.33619,"  24,303 "
127.14935,37.36782,"  72,612 "
127.00655,37.39078,"  41,891 "
126.97805,37.40081,"  36,864 "
126.9359,37.39889,"  65,295 "
127.00691,34.92401,"  1,499 "
127.29486,34.91071,  679 
127.3476,34.90942,"  2,415 "
127.69974,34.98801,"  2,998 "
128.70839,34.91589,"  21,339 "
127.95998,35.05217,"  5,086 "
127.93874,35.10959,"  3,487 "
127.97859,35.01159,"  6,259 "
126.46818,34.99481,"  17,881 "
126.99101,35.22489,"  8,540 "
127.08124,35.26911,"  1,676 "
127.24411,35.23026,"  12,571 "
127.33911,35.29525,"  5,796 "
127.36958,35.33682,"  1,818 "
127.44234,35.39057,"  2,396 "
127.60629,35.45967,"  3,557 "
127.78686,35.46332,"  3,289 "
128.59979,35.34012,"  6,192 "
128.25763,35.47449,"  1,223 "
127.95188,35.40296,"  1,017 "
127.66049,35.39788,"  1,615 "
127.79233,35.46513,"  1,513 "
128.35421,35.44716,"  1,699 "
127.52402,35.42943,"  2,204 "
128.61203,35.34654,"  13,877 "
128.30173,35.7247,"  4,006 "
127.86102,35.42184,"  5,274 "
128.0511,35.43967,"  2,479 "
128.86085,35.32028,"  5,742 "
128.52764,35.34728,"  7,473 "
128.62001,35.34759,"  10,438 "
128.90472,35.30627,"  9,374 "
128.29011,35.76895,"  3,910 "
129.04369,35.3536,"  19,058 "
128.36395,35.87477,"  12,941 "
128.39643,35.96471,"  18,764 "
128.40225,35.28459,"  11,384 "
128.38778,35.57637,"  2,251 "
126.9046,36.16326,"  1,811 "
127.00798,36.15377,"  4,733 "
127.04899,36.14254,"  10,339 "
127.27064,36.1955,"  2,254 "
127.37782,36.14749,"  6,015 "
127.48278,36.11139,"  13,298 "
127.50682,36.10211,"  17,384 "
127.65128,36.13138,"  2,419 "
127.9715,36.29822,"  2,640 "
128.12064,36.28462,"  1,576 "
128.09009,36.282,"  2,942 "
128.28497,36.23979,"  11,119 "
128.36007,36.28441,"  1,484 "
128.68081,36.30882,  469 
129.05583,36.3015,"  2,879 "
129.227,36.00351,"  7,923 "
129.23505,35.97268,"  12,640 "
129.29772,36.19636,  949 
129.11215,36.30561,"  1,118 "
127.59312,36.11574,"  4,253 "
127.32352,36.16232,"  3,566 "
127.1412,36.12715,"  5,729 "
127.10918,36.1309,"  16,048 "
127.18167,36.1555,"  2,687 "
127.24185,36.17424,"  1,992 "
128.92554,35.71896,"  3,107 "
128.21041,36.25729,"  3,719 "
129.26807,36.14303,"  2,148 "
128.88799,35.69705,"  6,400 "
128.83329,35.80235,"  10,988 "
128.81893,35.87083,"  27,050 "
128.8245,35.90299,"  40,316 "
128.96297,35.97965,"  12,223 "
128.96893,35.31389,"  8,397 "
129.30315,36.42665,"  3,250 "
129.08381,36.12634,"  1,287 "
129.10051,36.16357,"  1,130 "
129.21421,36.2496,  871 
128.9206,35.37592,"  1,202 "
128.93074,35.22245,"  31,889 "
128.98217,35.27269,"  7,616 "
129.28212,36.45179,"  1,243 "
129.34564,36.71328,  939 
126.60492,36.83014,"  3,857 "
129.37324,36.89959,  884 
126.59835,36.81485,"  2,084 "
126.81896,36.46643,"  4,208 "
126.85585,36.5842,"  2,816 "
126.45582,36.85879,"  5,134 "
126.7431,36.80902,"  7,935 "
126.51361,36.82843,"  12,960 "
127.09753,36.8929,"  8,481 "
127.1661,36.94853,"  5,557 "
127.2321,36.98622,"  9,006 "
127.44619,37.19812,"  8,763 "
127.44857,37.23208,"  17,165 "
127.45952,37.29946,"  21,841 "
127.53306,37.39614,"  10,076 "
127.60335,37.41374,"  2,730 "
126.94646,36.81962,"  6,762 "
127.63439,37.48942,"  4,320 "
127.51805,37.36733,"  8,219 "
126.86043,36.79586,"  5,896 "
126.76737,36.81912,"  5,488 "
127.03565,36.86392,"  9,782 "
127.66936,37.55366,"  6,445 "
127.66353,37.68528,"  2,525 "
127.67949,37.61031,"  3,384 "
127.70784,37.80574,"  12,802 "
126.96451,37.13059,"  13,615 "
127.05606,37.14718,"  3,959 "
127.08967,37.15874,"  39,295 "
127.21999,37.10775,"  33,224 "
127.4502,36.98779,"  19,656 "
127.47325,36.97548,"  22,290 "
127.54376,36.97644,"  18,783 "
127.60213,36.99038,"  13,939 "
127.64828,37.00103,"  8,755 "
127.77206,37.04144,"  3,535 "
127.85329,37.02021,"  27,538 "
128.18173,37.01071,"  3,997 "
128.20155,37.12302,"  13,781 "
127.40865,37.07352,"  4,006 "
128.26213,37.26301,"  3,160 "
128.36973,37.32101,  976 
127.19447,37.14149,"  18,377 "
127.56606,36.98226,"  19,734 "
128.16451,36.93982,"  1,760 "
128.17515,37.00259,"  3,493 "
127.41218,37.06697,"  6,880 "
128.17194,37.07117,"  7,093 "
128.19847,37.07493,"  12,178 "
128.24078,37.17916,"  4,116 "
128.24279,37.18179,"  4,828 "
128.38284,37.36452,  934 
127.6178,37.19817,"  2,238 "
127.65136,37.20471,"  3,094 "
126.75695,37.38674,"  34,325 "
127.02108,37.20541,"  24,319 "
127.19077,37.19353,"  17,320 "
126.97138,37.22813,"  33,555 "
127.55797,37.19397,"  2,208 "
126.73849,37.66816,"  60,292 "
126.91105,37.77608,"  4,129 "
126.9466,37.77805,"  4,629 "
126.97426,37.80384,"  12,947 "
127.13257,37.80529,"  27,011 "
127.20822,37.81162,"  18,243 "
127.17272,37.67095,"  27,145 "
127.25774,37.60739,"  11,299 "
127.38569,37.64562,"  2,571 "
127.4954,37.67631,"  8,360 "
127.59747,37.68782,"  1,983 "
126.78242,37.7052,"  48,035 "
127.71393,37.7446,"  9,501 "
126.84104,37.73279,"  14,701 "
126.84811,37.74268,"  10,357 "
127.27641,37.46886,"  23,703 "
127.47559,37.48925,"  15,349 "
127.48575,37.47903,"  13,698 "
127.68146,37.39582,"  1,556 "
127.75204,37.40559,"  2,742 "
127.83872,37.36139,"  1,606 "
127.3703,37.47794,"  8,493 "
127.52188,37.4141,"  1,896 "
127.63657,37.38476,  809 
128.26172,37.26472,"  3,260 "
128.14222,37.25007,"  3,571 "
128.28317,37.26636,"  3,695 "
128.49344,37.14926,"  3,348 "
128.56947,37.12597,"  2,412 "
128.67663,37.10557,  524 
128.92137,36.92333,"  7,283 "
126.60472,33.48554,"  26,992 "
126.73141,33.43883,"  17,791 "
126.74154,33.43417,"  9,799 "
126.82843,33.33586,"  8,237 "
126.58976,33.49283,"  31,407 "
126.56443,33.50374,"  32,013 "
126.72087,33.28528,"  5,922 "
126.71243,33.32922,"  4,971 "
126.65986,33.46825,"  11,509 "
126.64954,33.50176,"  3,252 "
129.41599,36.08696,"  9,119 "
129.37055,36.19668,"  2,622 "
129.39416,36.36568,"  9,906 "
129.434,36.4991,"  5,351 "
127.68671,35.70043,730
127.81759,35.77717,1128
127.59892,35.46712,5880
127.61259,35.50908,2193
127.64768,35.53434,1107
127.68744,35.63508,596
127.83374,35.75629,3394
126.63383,34.41914,11038
126.7129,34.57322,11190
126.76182,34.92859,3618
126.83685,35.04499,10254
126.85915,35.04931,6885
127.01283,35.50454,2710
127.27428,35.84428,1383
127.42572,35.97229,961
127.457,36.01903,1320
127.49518,36.0271,2453
126.79683,34.95372,5483
126.96453,35.05313,13581
126.66068,37.68014,19762
126.7358,37.63236,1641
126.86022,37.75723,11363
126.8189,37.80635,4252
126.80786,37.86712,8308
127.04683,38.11504,2741
127.26393,38.07962,1806
127.27873,38.07844,7088
126.6795,37.66278,9016
126.87752,37.73942,14679
126.89873,37.71981,19380
126.8144,37.7659,7257
127.32726,38.06101,796
126.79729,37.59758,14776
128.42127,35.98673,13984
128.56,35.97998,18375
128.72372,36.22684,1632
128.75168,36.31791,1234
128.80322,36.41449,1679
128.68603,36.46594,1408
126.74899,36.4856,1850
